AXP
42.45161
42.413908
42.470461
43.592072
43.705175
42.640117
42.668392
43.356439
43.158509
42.225401
41.90494
41.980344
41.339423
40.887008
41.094363
41.207469
41.028386
41.301721
42.244252
43.243336
43.092532
43.893682
44.063338
43.846556
43.535519
44.167017
43.149081
42.913448
41.744712
40.943558
41.056664
41.028386
41.066088
40.670227
40.547696
41.754135
41.207469
41.198042
42.640117
42.461034
41.490228
41.735284
41.386549
41.132065
39.925626
40.924707
41.631605
41.772986
42.178275
42.432759
42.970002
42.970002
43.092532
43.026555
43.271611
42.602415
42.75322
42.809769
42.809769
43.793904
43.680351
43.793904
43.888534
43.547872
43.623573
43.415393
43.765516
43.585724
44.134565
44.475227
44.579319
44.522541
44.569854
45.061921
45.913576
46.443494
46.982875
47.219445
47.030188
46.859857
47.503329
47.493864
47.474938
47.153206
46.878783
46.83147
47.380311
48.033244
48.317131
49.036304
48.440145
48.373906
47.843991
47.702047
47.957543
48.383371
48.828121
47.228906
47.399237
46.632748
46.159607
46.263699
45.516135
45.733783
45.175477
45.648618
45.563452
44.740185
45.809484
45.89465
46.254237
46.888244
47.172128
46.566508
45.743245
46.878783
47.143741
48.359372
49.10015
49.707966
49.69847
50.106843
50.895107
50.401256
49.641486
49.76495
49.337578
48.796242
49.204619
48.748757
49.204619
49.470537
49.935898
49.612996
49.204619
48.976686
47.941499
48.007979
47.523627
47.504632
46.080063
46.402966
44.484546
44.835938
40.875638
43.781756
40.647705
42.803554
42.632605
43.515838
42.632605
43.553827
42.05328
42.233727
42.357187
44.085664
45.662191
45.671686
46.042074
46.108553
46.213022
47.21022
47.010781
46.070564
45.643196
47.466643
47.039272
44.902418
45.073366
45.491242
46.526429
46.877822
47.599602
46.232017
46.792348
45.804646
44.285107
44.114158
45.16834
44.712478
44.133153
44.370581
42.642104
41.29351
41.246025
41.398611
42.37135
41.417685
43.344089
43.639723
44.850879
44.183316
43.96397
43.029378
44.517097
43.992582
44.0498
46.21462
47.606971
47.130138
48.112416
49.647818
49.685962
48.274537
46.720065
47.988438
49.285424
48.808591
48.875347
48.961177
46.929869
46.815431
48.036121
47.158751
47.635583
45.890374
44.536171
44.707831
43.925826
43.868605
43.010304
42.914939
43.87814
43.439454
45.814083
45.575666
45.995278
46.519793
46.309989
46.882187
45.59474
46.538867
45.671031
45.194199
44.898565
44.269142
44.707831
43.906752
45.69964
45.289567
45.42308
45.728253
45.451689
44.793661
45.318176
44.984391
46.147864
46.176583
46.712627
46.205298
46.320165
46.588187
46.856212
47.526271
47.631563
48.07189
48.397347
48.770664
47.899589
47.325251
47.124234
48.024026
47.842154
47.717714
47.018939
47.99531
48.454778
48.971681
50.015057
49.593879
49.900191
49.431149
50.072492
49.593879
49.842756
49.737461
49.316283
50.608536
50.598966
50.589391
50.53196
50.417091
51.048863
51.862504
51.460467
50.627681
51.278595
50.723406
50.704261
49.526874
50.034202
50.685116
50.924423
50.512815
51.929509
53.74824
54.293859
54.131128
54.820332
54.47573
54.609741
54.839477
54.801187
56.150876
55.729698
56.533768
55.413811
55.385096
55.528677
56.085791
55.106042
55.807234
54.90433
53.963003
54.702618
55.749604
55.019593
55.547892
55.884079
55.749604
55.29815
55.182887
55.058016
55.355784
56.585271
57.238436
57.795546
57.833969
58.563979
58.640821
58.45832
57.728309
57.728309
57.526597
57.113566
57.075143
57.286463
56.114606
55.653548
55.125253
53.45392
53.213785
54.107085
54.126293
53.761291
54.116689
53.607605
54.328009
53.271415
53.626817
51.321525
51.398366
51.84982
53.194574
53.060099
53.655632
52.925621
54.251164
52.925621
52.877595
54.059056
53.646024
54.69301
55.173279
54.097478
54.548932
53.838132
53.895766
54.63538
54.452876
55.912894
56.719745
57.259475
57.105267
56.507711
56.295674
56.276397
55.977621
54.869247
55.833049
56.517348
56.5559
56.180018
54.194585
53.78979
53.712684
53.616305
54.0211
55.669201
56.411329
56.180018
55.621011
54.743952
54.445175
55.524633
55.033092
55.553546
55.813773
54.425899
53.828339
54.098206
54.050017
54.60902
55.293319
55.505356
54.840334
54.551191
54.763228
54.377706
55.408977
55.341508
55.476443
55.341508
55.100557
56.189655
56.488435
55.119834
55.331872
55.640288
55.43789
55.158387
55.19694
56.912506
57.124544
57.037801
56.54626
56.54626
56.228208
55.765583
55.582458
55.062008
54.107843
54.522278
54.801781
55.640288
55.110198
55.516415
56.454582
56.638349
56.889816
56.32885
56.06771
56.551302
55.990333
55.700179
56.706052
57.421767
55.719523
54.994134
54.878073
53.562701
53.417622
53.62073
53.920558
54.13334
54.98446
54.849055
54.510542
55.313303
53.746465
53.736794
53.997935
53.698106
52.943703
51.889471
51.879798
52.518139
53.417622
54.026949
54.14301
54.655617
53.862526
52.653545
53.688432
54.084978
54.065637
54.152684
54.007605
54.54923
54.278416
54.752338
54.887743
55.187572
55.777551
55.825914
54.791026
55.39068
55.922631
54.926431
55.516415
55.758211
55.642146
55.255274
54.829711
54.810367
55.593788
57.020516
57.263157
57.8552
58.097841
58.427832
58.486063
59.000464
59.437217
59.408098
58.971344
58.835466
58.951936
58.020194
57.651383
57.195218
57.554325
57.748438
57.331096
57.699911
57.583444
57.078751
58.146368
57.661087
58.87429
58.777235
60.310721
59.98073
60.155431
60.368956
60.271898
60.504834
59.873967
60.446599
60.087492
59.728385
60.728063
60.194255
60.097196
60.660124
60.320429
60.53395
61.038642
62.232437
62.746834
62.659479
62.795357
63.57181
63.367993
63.3777
63.45534
64.144438
63.843566
63.212699
64.057091
63.484463
64.270616
64.154145
65.192647
65.173239
65.47411
65.280001
65.648812
64.490415
64.95767
63.56565
63.857678
63.487773
63.662993
63.993959
63.935555
62.397517
62.874501
62.426719
63.312553
65.454119
64.889529
65.658541
65.629339
66.32048
65.950576
65.83376
66.59305
66.466498
67.53728
68.364711
68.19922
68.37444
68.44258
68.345238
68.218693
67.936395
69.610713
70.846979
70.311591
71.372637
72.423955
73.115096
72.462893
72.706253
73.270843
74.137211
73.815974
74.117739
73.699159
74.438976
74.039862
72.774394
74.215081
75.967276
76.2009
74.487643
72.735455
73.212439
71.031935
71.878823
72.988552
72.258472
70.98326
71.362901
70.097433
71.285031
71.937234
73.124833
72.774394
73.631018
72.859661
72.820604
74.509788
75.22257
75.779123
74.52932
75.124931
76.482139
76.013459
76.423549
74.988234
72.264051
72.312867
72.957301
72.654616
73.582202
73.982526
73.56267
73.289276
73.416214
72.029708
73.845829
73.904419
74.138755
74.021583
73.367391
74.392624
73.718899
73.709133
74.431681
74.089932
73.113522
73.396682
72.586261
72.517912
71.707498
72.117588
71.912543
71.873486
70.213593
70.311233
70.516278
70.213593
70.721323
71.414572
72.059006
71.619617
71.922309
72.840129
73.406448
73.513854
73.52362
73.816538
75.105398
75.808414
75.740066
75.495963
74.636726
74.275452
74.197337
74.519554
74.099698
73.738424
74.138755
73.041856
72.493401
72.777421
71.43568
70.730529
70.730529
73.120208
73.844944
74.501124
73.698036
74.745968
78.575332
78.859344
78.741824
79.202132
78.967076
79.231512
80.906244
81.053151
81.934591
81.386136
80.112952
80.465527
80.240268
80.210888
80.426352
79.251096
80.09336
79.7212
79.358828
79.760376
80.201092
81.092327
80.641808
80.759336
80.553668
82.218604
82.120668
82.845404
83.335092
83.82478
84.030455
83.530971
82.864995
82.757263
82.796439
84.157771
83.981483
83.530971
82.169639
81.582015
81.954176
82.776848
82.375307
84.216531
84.627875
85.763947
86.488683
86.860851
87.164455
87.350539
87.742283
88.858779
87.605171
87.889191
87.850015
87.517031
87.791963
87.271548
86.947526
85.415752
85.543404
86.652952
86.191456
89.323729
88.950601
89.48083
87.556301
85.376475
84.168738
85.072087
84.001816
85.052452
83.481401
81.360494
82.479863
82.204932
84.139282
85.425573
86.741319
86.976982
87.409014
87.29119
87.389379
87.409014
87.232271
87.3992
87.143903
88.292728
88.282915
88.106172
88.656035
89.628117
88.341826
90.93405
90.472554
91.827578
92.161429
92.004321
91.513369
91.218803
89.048798
88.538204
89.608482
89.932505
89.088075
90.030701
89.863772
89.363006
89.196077
88.037439
88.361461
88.822957
88.400738
89.520107
88.988541
89.559487
87.777743
85.24787
85.139587
87.334772
84.027233
83.220036
84.165046
84.696616
86.035382
84.873806
85.316776
85.710533
85.769593
86.045228
85.671156
85.700687
86.419292
86.064912
85.464436
85.572719
85.996006
84.854114
86.606328
87.236335
87.452893
88.260098
87.69899
87.078829
86.232256
86.133819
86.744141
85.730217
86.488199
86.773672
87.393833
89.963082
89.638233
89.854799
90.071365
90.455275
90.297777
90.376523
91.351071
93.428127
94.077818
93.792345
93.595471
93.280467
93.369058
92.896557
93.18203
94.067972
93.585625
94.048287
94.018757
92.955618
93.162338
92.82765
93.447811
93.38875
93.861252
93.723438
94.343599
93.910474
93.093431
93.517886
93.241499
93.251372
93.320469
93.231626
93.251372
91.790461
92.323496
91.681879
92.165564
92.076721
91.9484
90.744137
90.67504
90.526973
89.737298
86.864832
85.35457
85.808635
85.245988
85.285473
84.91037
86.34167
85.828374
85.956701
86.272573
86.144245
85.48289
86.035671
86.983287
87.348509
87.990126
87.733478
88.434318
87.999999
88.088834
87.871671
88.39484
88.562646
88.977226
88.493549
88.454064
87.782836
86.766123
87.269547
87.279412
86.509475
86.252827
87.220189
87.921029
88.937741
88.5429
87.842059
87.170831
87.378121
85.64083
87.230062
86.815474
86.410767
84.955402
85.01481
86.291963
86.163253
84.499984
86.539473
85.034607
84.143569
81.955579
81.915977
80.124005
79.440875
81.757574
83.173333
84.787097
83.123828
84.757397
85.53953
85.767235
87.133496
87.460204
87.856222
89.05417
89.945209
90.469929
91.499573
90.667942
91.34117
91.479775
90.826344
90.638242
90.163019
89.767001
89.232378
89.677901
89.598696
89.717504
89.489791
90.133319
90.489734
90.539232
91.499573
91.222362
92.073798
90.341227
90.915452
91.727285
92.628218
92.430213
91.826288
92.202501
90.093716
89.143278
87.361201
89.539296
92.242103
91.974795
92.687626
92.885631
93.143044
93.350952
93.331147
93.331147
92.113401
