Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
28/01/2011,45.101402,41.339423,62.432692,85.463228,18.6827,80.259046,41.525638,36.492843,17.295721,152.291303,33.09139,145.331935,18.403435,51.983395,39.37025,27.298768,63.403793,78.257977,27.908148,24.501472,38.333396,15.405074,55.661079,49.757869,38.263537,73.435431,16.774034,28.891938,50.658499,70.120581
31/01/2011,45.533495,40.887008,62.658146,86.651211,18.879077,81.59999,41.847669,36.51163,17.244346,154.032896,33.154506,147.87873,18.403435,51.775498,39.72382,27.57961,63.741231,78.687569,27.992538,24.483813,38.813389,15.464487,54.733398,50.159068,38.375718,73.318197,16.868216,28.883827,50.095625,71.620821
01/02/2011,46.29972,41.094363,63.388615,87.544431,19.164718,82.70885,42.65688,37.460352,17.809454,155.642707,33.352875,149.302745,18.420586,52.52047,40.598912,27.667374,63.568188,78.571222,28.692986,24.713377,39.316909,16.313252,54.551326,50.649428,39.329269,73.796162,17.073484,29.410906,50.327924,74.488142
02/02/2011,46.20444,41.207469,64.028903,88.509102,19.298613,82.932343,42.813766,38.033342,17.732393,155.379114,32.965156,149.065414,18.489192,52.511805,40.174626,27.583999,63.715275,78.535422,28.541082,24.669231,39.486318,16.26179,54.438619,50.56027,39.217087,74.093765,17.409158,29.321708,49.908002,74.044285
03/02/2011,46.086357,41.028386,64.01087,88.366191,19.557474,83.64579,42.879824,38.042734,17.766643,154.993134,33.09139,149.275361,18.654374,52.66773,40.183464,27.456742,63.87967,78.714417,27.764685,24.413178,39.434554,16.441905,54.533989,51.041712,40.236077,74.147872,17.298072,29.500104,49.961607,74.070915
04/02/2011,46.496979,41.301721,64.37159,88.955712,19.682442,83.473876,43.375258,38.239992,17.60396,155.172004,33.181555,149.704393,18.749506,52.70238,39.414445,27.452354,64.070021,79.018718,27.756244,24.519131,40.347476,16.553404,55.149555,51.184361,39.721909,74.418415,17.604767,29.443342,50.059887,73.928878
07/02/2011,47.218922,42.244252,64.867592,89.741749,19.664591,83.946648,44.035838,38.456036,17.869391,157.337241,33.00122,150.452922,18.758154,52.728367,40.218822,27.434801,63.55088,79.466213,27.849075,24.898794,40.705117,16.330407,55.964532,50.979303,39.086208,75.446499,17.853504,29.208184,50.095625,74.505894
08/02/2011,47.664437,43.243336,65.571007,89.8668,19.628885,84.01541,44.34961,38.681476,18.220442,158.674036,33.506158,152.175836,18.714912,52.789004,40.430966,27.588386,65.203466,80.074807,28.076931,24.969429,40.803938,16.433328,56.042559,51.603395,39.235785,75.644894,18.008059,29.467668,50.372596,74.050774
09/02/2011,48.061635,43.092532,65.879404,89.13436,19.673517,82.726039,44.4487,40.729209,18.246128,156.282856,33.515173,150.892804,18.559242,52.737031,39.874089,27.711256,65.696644,81.247242,27.925027,24.695718,41.058051,16.338982,55.82581,52.432544,39.329269,75.735082,17.732202,29.74337,50.685301,73.667044
10/02/2011,47.575869,43.893682,65.906621,89.857865,16.888518,83.121445,44.861563,40.682243,18.21188,155.652116,33.64141,150.379596,18.853285,52.780343,40.245338,27.882394,65.549558,80.960846,27.882832,24.280738,40.841585,16.32183,55.990541,52.120497,39.665816,76.429483,18.085491,29.532537,49.666771,74.247094
11/02/2011,47.885847,44.063338,65.434949,92.483932,16.69214,82.90655,45.41068,40.776175,18.263253,156.894779,33.794693,150.159658,18.818692,52.581107,41.164627,27.895558,65.878341,82.160136,27.908148,24.060004,40.568648,16.150291,56.120592,52.593025,39.619074,76.8353,18.131468,29.508211,49.756114,73.907987
14/02/2011,48.198516,43.846556,65.543798,92.233832,16.790328,83.963123,45.36076,40.616491,18.408811,157.704389,33.884863,149.582293,18.654374,52.581107,41.13811,27.706867,65.964863,82.249634,27.69717,24.042345,40.361592,16.338982,55.95586,52.45929,39.693861,76.84432,18.32747,29.110878,48.960946,75.773092
15/02/2011,48.295136,43.535519,64.76373,92.001593,16.665361,83.434835,45.01964,40.47559,18.374561,158.071537,33.984044,149.234039,18.550596,52.511805,41.385609,27.728808,65.886995,82.339132,27.671854,23.944648,40.258068,16.338982,55.418321,52.913983,39.291874,76.591811,18.296013,29.564973,49.094965,74.041848
16/02/2011,48.728561,44.167017,65.743351,92.492867,16.585024,83.711976,45.485559,41.04858,18.357438,158.918797,34.13733,149.747247,18.810044,52.425182,42.37561,27.82096,65.774512,83.131461,27.815317,23.997938,40.352182,16.536252,55.279602,53.012055,39.731256,77.094835,18.380706,29.329815,48.737584,74.684372
17/02/2011,48.080422,43.149081,65.525653,92.323153,16.674287,84.153655,46.251002,41.04858,18.425936,157.365482,34.425865,150.517072,19.000306,52.659069,42.269539,28.3256,65.739908,83.491612,27.933464,24.166687,40.488651,16.613444,55.487682,53.297353,39.815393,76.623532,18.424262,29.491993,48.916274,74.853922
18/02/2011,47.041793,42.913448,66.2513,94.556201,16.826034,85.496028,46.575482,40.917075,18.357438,158.19391,34.696366,151.066931,19.147327,52.936267,42.428647,28.3256,65.869687,83.698694,27.722487,24.033464,41.796861,16.45906,55.747783,54.313729,40.049106,77.049521,18.349249,29.694715,49.479148,75.407208
22/02/2011,45.438219,41.744712,64.337413,91.117308,16.59395,86.8817,45.24428,40.062288,17.826578,153.392746,34.344714,148.418403,18.861933,52.537795,40.669625,27.978933,65.497639,82.834336,27.292093,23.616032,41.048641,16.201752,55.548372,53.966022,40.161287,75.735297,17.843512,29.191966,47.951349,76.246059
23/02/2011,45.976315,40.943558,63.702477,89.339797,16.424351,88.570486,44.686836,39.573838,17.441279,153.533952,33.632392,146.79629,18.291146,52.312569,40.625429,28.044756,65.056379,81.267689,27.081115,23.616032,40.559238,16.090253,55.617733,53.86795,40.114545,75.037405,17.635411,29.037898,47.379543,77.700658
24/02/2011,46.011213,41.056664,64.183215,89.83107,16.388647,88.362637,44.129399,39.84624,17.74303,153.86345,33.488124,147.337003,18.412223,52.191295,40.581233,28.031592,65.07368,81.0606,27.03048,23.7759,40.714527,16.210329,54.664036,52.896155,39.964969,74.97396,17.88465,28.851394,46.539703,76.719027
25/02/2011,46.719733,41.028386,65.580081,91.108374,16.638581,88.42326,44.986357,40.344085,17.949946,155.445005,33.434026,148.720832,18.905176,52.130109,41.26186,28.220282,64.934114,81.258683,27.165505,23.580505,41.401576,16.176022,54.481968,53.136873,39.749953,75.563094,18.070973,29.16764,46.235931,76.156815
28/02/2011,47.397394,41.066088,65.317034,91.939068,16.567171,89.852237,45.65196,41.086154,18.036161,154.511041,33.785678,148.354259,18.567891,53.703452,41.270697,28.049143,66.015766,83.041425,27.486192,23.60715,41.895682,16.501943,54.664036,53.431089,39.806046,75.717173,17.676548,29.937981,46.441423,76.326372
01/03/2011,46.874053,40.670227,63.602701,89.196885,16.567171,89.116099,44.279159,40.381659,17.458521,152.180827,33.145488,146.603844,18.498705,53.056635,40.307213,28.483574,65.326647,81.447761,27.393362,23.234125,41.269811,16.416174,54.39527,52.798083,39.684514,74.393891,17.591854,29.208184,46.521834,75.674929
02/03/2011,47.251132,40.547696,63.103817,90.188359,16.513614,89.609745,44.146039,40.663456,17.518871,152.539326,33.055322,146.777971,18.585188,53.152784,39.962481,28.272941,65.152189,82.222082,27.494633,23.163073,41.566278,16.45906,54.10916,52.432544,40.722201,74.366701,17.899168,29.467668,46.43249,75.924797
03/03/2011,48.249503,41.754135,65.044915,93.118117,16.540393,90.233299,45.385719,41.39613,17.889595,155.180866,33.85781,149.820564,18.844638,53.362562,40.731503,28.773191,66.504252,83.563636,27.933464,23.269652,42.425748,16.956519,54.230539,52.646516,41.992572,75.998142,18.349249,29.483886,46.468226,76.585166
04/03/2011,48.308548,41.207469,65.126553,92.037323,16.424351,89.852237,44.819956,40.90768,17.561979,151.888373,33.56026,148.308434,18.645726,53.371304,40.236501,28.615217,66.32107,83.005409,27.89971,23.047613,42.444638,16.862173,53.779701,52.76242,41.673807,75.100849,18.073393,29.256838,46.521834,75.924797
07/03/2011,47.685901,41.198042,64.292057,91.22449,16.245826,89.211365,44.312436,40.409838,17.5706,150.143066,33.244672,146.567178,18.343035,52.794412,39.944802,28.619606,66.54787,83.194487,27.705611,22.843336,41.991291,16.819289,53.502263,52.566276,40.839394,74.57516,17.942725,29.200073,46.477162,75.603535
08/03/2011,47.739585,42.640117,65.344244,93.010929,16.263677,89.869555,45.144439,40.578917,17.786137,152.171398,33.625962,148.720832,18.273849,53.065374,41.01436,28.803908,65.893644,84.409989,27.832196,23.012086,42.118797,16.879327,53.797041,52.978917,41.092531,75.463394,17.947563,29.581191,46.852409,75.496446
09/03/2011,47.298098,42.461034,65.389593,91.429933,16.174416,88.457903,44.686836,40.503769,17.786137,153.161977,34.197892,152.001709,18.334388,52.794412,41.155789,28.795133,66.102994,83.887771,28.09381,22.994323,42.005458,16.862173,53.753692,53.283909,41.71131,75.128039,17.836253,29.719044,47.387737,75.300118
10/03/2011,46.519793,41.490228,64.663953,87.883851,15.99589,85.807805,43.754995,39.893209,17.329199,151.199691,33.653196,148.482561,17.979808,52.103888,40.245338,28.650323,66.888067,81.042595,27.764685,22.568009,41.641837,16.604867,53.311526,52.494517,41.055029,73.342512,17.277283,29.516322,47.369745,72.622939
11/03/2011,47.233688,41.735284,64.981421,89.339797,16.022669,86.543942,44.012918,40.325298,17.553358,151.586476,33.716744,148.858293,18.048994,52.173813,40.430966,28.645901,66.931685,82.483191,27.943976,22.807811,41.164877,16.699212,53.311526,52.81745,40.867519,73.668802,17.54588,29.070331,47.315762,73.283315
14/03/2011,47.444363,41.386549,64.16507,91.197694,15.933406,87.297405,44.112755,39.677164,17.174012,149.463813,33.299143,147.905195,18.023049,51.68433,40.042035,28.261363,66.007041,81.951968,27.645157,22.816693,40.71153,16.990826,53.190144,52.799509,40.464375,73.179367,17.388593,28.527038,47.072839,73.515332
15/03/2011,46.353393,41.132065,63.212667,89.99185,15.522796,87.669804,43.596916,39.094779,16.906746,148.350601,32.945091,145.733223,17.452262,51.116177,39.432124,27.859145,65.527279,80.583403,27.201195,22.550245,40.295963,16.947942,52.591919,52.494517,40.117485,72.06455,17.228886,28.275661,46.838916,72.631865
16/03/2011,44.284184,39.925626,61.398557,89.679224,15.219303,86.180205,42.873072,38.136665,16.337728,145.64303,32.391315,140.216215,17.132274,50.399432,38.724981,27.227087,64.00947,78.827678,26.535252,22.017354,40.055121,16.553404,51.785613,52.072909,39.245569,70.995047,17.170812,27.813455,46.227113,70.775686
17/03/2011,44.905476,40.924707,61.951861,92.108782,15.174672,88.544506,43.538678,38.286957,16.570507,146.935492,32.46394,141.297615,17.210109,50.810251,39.387929,27.527646,64.02692,79.854103,26.84261,22.008472,40.333743,17.050864,52.39251,52.638042,39.629962,72.046419,17.284542,28.648672,46.218114,72.426619
18/03/2011,44.372744,41.631605,62.677501,93.841623,15.29964,89.029496,44.087797,38.728442,16.596372,150.907237,32.68182,142.864743,17.236054,51.194845,40.430966,27.713286,63.669273,80.115212,27.243883,22.026234,36.640848,17.308172,52.539898,52.081881,39.93935,72.653685,17.282122,29.062224,46.353072,72.149972
21/03/2011,45.530811,41.772986,64.582315,96.101467,15.522796,91.099344,44.78668,39.282645,17.001581,151.143089,33.072186,144.505175,17.46091,51.422107,40.333734,28.097824,64.340949,81.888942,27.653693,22.496957,36.28667,17.136633,53.146795,52.880242,40.4925,73.831946,17.412791,29.564973,46.712954,73.925832
22/03/2011,45.785771,42.178275,65.171902,95.386895,15.576355,91.133987,44.653556,38.9257,16.803287,151.690252,32.945091,144.798445,17.426316,51.387143,40.192305,28.071304,64.436902,81.663848,27.773221,22.470311,35.630262,17.102327,52.826008,52.279227,40.070609,73.306257,17.325678,29.96231,46.784932,73.675963
23/03/2011,45.516044,42.432759,65.961042,95.3601,15.692396,91.350498,44.478837,39.677164,16.837774,150.501565,33.244673,146.200606,17.547393,51.325958,40.307213,28.407222,65.012618,82.960388,27.8586,22.68347,36.466123,17.085173,52.808668,52.413783,40.079983,74.194491,17.42005,29.986635,46.461036,73.71166
24/03/2011,46.291668,42.970002,65.997325,96.798184,15.496019,91.263889,44.661877,40.259546,17.053311,150.860064,33.916467,146.667988,17.625227,51.59692,40.422125,28.592864,65.36154,83.356554,27.93544,22.92327,36.234728,17.411094,53.008076,52.772599,41.064402,75.010215,17.582177,30.148814,47.315762,73.827675
25/03/2011,47.1733,42.970002,66.523412,97.441296,15.424609,92.476354,45.011319,40.362872,17.027446,149.029854,33.970934,148.629181,17.61658,51.553217,40.537037,28.827122,65.640676,83.077434,27.807373,22.754522,36.201671,17.453979,52.782659,52.907152,41.017526,75.699042,17.444247,30.238012,47.09983,74.621905
28/03/2011,47.02569,43.092532,66.487136,97.718198,15.344272,91.835482,44.86988,39.940174,17.027446,147.614745,33.27191,147.886863,17.590634,51.78048,40.625429,28.743141,65.422601,82.942384,27.704921,22.568009,35.838047,17.385364,52.591919,52.84436,41.13003,75.653729,17.603954,30.611019,46.955876,74.488044
29/03/2011,47.095464,43.026555,66.777393,98.736468,15.621956,92.987324,45.418999,40.33469,17.122283,149.501557,34.225129,149.270705,17.538745,51.762998,40.678466,29.048121,65.745354,83.590646,27.986664,22.639061,36.059999,17.479709,53.129455,53.158321,41.701932,76.242863,17.470865,31.0489,47.018856,74.291717
30/03/2011,46.782809,43.271611,66.940663,99.620753,15.523423,93.541593,46.067961,40.719814,17.337821,150.067607,34.10711,149.930547,17.694413,51.90285,41.058556,29.18956,66.129162,83.257513,28.430626,22.745641,36.244171,17.445402,53.727683,53.274937,42.564474,76.342563,17.962083,31.186749,47.108829,75.398282
31/03/2011,46.766699,42.602415,67.058578,99.459973,15.362187,93.091245,45.735163,40.47559,17.28609,149.624205,33.644119,149.444832,17.452262,51.789219,40.749178,29.322158,66.373406,84.184896,28.183031,22.550245,35.748321,17.419671,53.406893,53.35567,42.376965,76.723232,17.814476,31.251622,46.829917,75.07702
01/04/2011,46.23665,42.75322,67.131144,101.040976,15.263655,93.810065,45.918201,40.25015,17.536114,151.161947,34.098033,150.544564,17.054439,51.999,40.970161,29.711118,66.286177,83.851756,28.234259,22.630179,36.140278,17.479709,53.823053,53.561988,42.761357,77.33049,17.959663,31.19486,46.901896,75.567839
04/04/2011,45.784427,42.809769,67.076716,101.273208,15.281569,93.732124,46.251002,40.043501,17.699923,149.907215,34.016329,150.526231,16.855529,52.575892,41.183455,29.905599,66.635099,84.310948,28.405014,22.69235,36.555849,17.616941,53.97911,53.490227,42.75198,77.248921,18.206481,31.308384,47.369745,75.737396
05/04/2011,45.475793,42.809769,66.423642,100.317463,15.424889,94.684773,46.642045,39.855635,17.527493,149.916658,34.134344,150.28796,17.045791,52.269962,41.39675,29.821618,66.818281,84.085855,28.311099,22.896627,36.80141,17.539748,53.467582,53.041709,42.273834,77.403,18.298434,31.12188,47.450719,76.228208
06/04/2011,45.36173,43.793904,66.868097,99.147348,16.186281,94.104524,46.608762,39.705343,17.717165,152.728004,34.043562,150.333771,17.253351,52.147591,42.338795,29.892336,66.92296,84.473015,28.473314,23.225243,37.150864,17.402518,53.545612,53.768305,42.151953,77.638655,18.390385,31.087383,47.666648,76.014035
07/04/2011,45.367091,43.680351,67.385118,98.120144,16.04296,94.347016,46.234362,39.489298,17.544736,153.209136,34.343147,150.645374,17.322537,51.990257,42.125503,29.808359,66.303627,83.905783,28.456242,23.269652,36.876966,17.436825,53.866403,53.633752,41.655056,77.366745,18.489597,31.013463,47.684643,76.531625
08/04/2011,44.961837,43.793904,66.641333,98.093349,15.810064,94.97057,46.092923,39.226284,17.406792,151.850643,34.007248,150.342945,17.313889,51.972775,41.627817,29.733216,66.329795,83.932793,28.746521,23.154191,36.546402,17.548324,53.666994,53.445376,41.608179,76.868245,18.56461,30.980612,47.270777,76.701175
11/04/2011,44.390188,43.888534,66.90438,97.423434,15.648828,93.3424,45.63532,39.348398,17.398171,152.331775,34.134344,150.251295,17.400372,52.322408,41.645592,29.790678,66.512977,84.455011,28.678221,23.074257,36.895856,17.72844,53.91842,54.198882,41.551925,77.022332,18.804168,31.087383,47.522694,75.996191
12/04/2011,44.60489,43.547872,66.287583,95.190386,15.621956,90.224636,44.720119,39.104174,17.251605,151.341196,34.279596,149.609785,17.089033,52.392333,41.450071,29.569679,66.870624,83.167477,28.652609,22.772284,36.928913,17.548324,54.525317,53.544047,42.011323,76.115973,18.639623,30.914904,48.152492,74.229249
13/04/2011,45.105423,43.623573,65.425876,96.137196,15.451762,89.904197,44.778358,39.169927,17.191255,151.105345,34.197892,150.251295,17.10633,52.095145,41.10347,29.737637,67.07125,83.608658,28.575769,22.763402,37.500322,17.548324,54.612019,53.759337,41.561303,76.324432,18.753353,30.95597,48.251461,74.211405
14/04/2011,44.607577,43.415393,65.580081,96.092539,15.380102,90.830866,45.01964,38.531184,17.242984,146.973221,34.352224,151.186073,16.933363,52.462261,39.965905,30.192895,67.228264,83.680689,28.90874,22.576891,37.81672,17.574055,54.880785,53.490227,42.020697,76.115973,18.465398,30.972397,48.134498,74.461274
15/04/2011,43.941992,43.765516,65.852193,95.762046,15.254697,92.008688,45.6686,39.000848,17.27747,146.350584,34.651806,152.322471,17.080385,52.934264,39.894805,30.060297,67.498675,83.572642,29.46369,22.532484,37.179201,17.608364,55.643742,53.642721,42.170704,75.635598,18.504115,31.087383,48.179483,75.219806
18/04/2011,44.531085,43.585724,66.024536,92.805492,14.98597,90.501771,44.761718,38.700263,17.22574,145.076981,34.279596,152.075027,16.967957,52.846855,39.068292,29.750897,67.167203,82.339128,28.968504,22.274918,37.108365,17.496863,55.487682,52.934062,40.830017,74.04947,18.312952,30.643866,47.963554,74.157856
19/04/2011,45.337568,44.134565,66.351076,94.770572,14.87848,91.281213,45.485559,38.84116,17.475764,143.265643,34.288676,151.580138,17.175516,54.796052,39.681513,29.653657,66.818281,82.708285,28.814825,22.337089,37.179201,17.608364,55.366304,52.189524,41.214409,74.64767,18.371026,30.586373,47.99954,74.782536
20/04/2011,45.948136,44.475227,68.09262,97.120552,15.165121,93.36838,46.067961,39.489298,17.587843,144.0581,34.443006,150.984454,18.516002,56.281988,39.601528,29.989576,68.388426,84.418995,29.062419,22.878863,37.811997,17.488286,55.244925,53.041709,41.476924,77.856179,18.721897,31.038105,48.305441,76.433461
21/04/2011,47.060577,44.579319,68.428233,98.143062,15.174079,93.645514,46.517243,39.705343,17.199877,144.822257,34.31591,154.219507,18.559242,56.002283,39.708174,30.002835,67.088699,84.563051,29.062419,22.665706,37.868666,16.973674,54.854776,55.006215,44.823954,78.943807,18.818687,30.315332,48.206476,77.067059
25/04/2011,47.370559,44.522541,67.938422,97.631807,15.3174,93.030623,45.859959,39.385971,17.148147,143.576968,34.098033,153.660474,18.974362,56.037247,39.645964,29.940956,67.2806,84.74313,29.310014,22.745641,37.830887,17.273864,54.941475,55.418851,44.730197,78.436248,18.816268,30.38104,48.017534,76.942125
26/04/2011,47.023006,44.569854,68.52801,100.403352,15.693616,94.182465,45.810042,39.761704,17.329199,144.595849,33.780291,154.411967,19.441369,56.77147,40.099211,29.582939,67.114867,86.381809,29.933268,23.26077,37.76005,17.316749,55.340295,55.069008,44.392681,79.632641,19.060665,30.906692,48.503379,78.012994
27/04/2011,46.986776,45.061921,69.045031,101.004299,15.398018,94.372996,46.27596,39.996535,17.80338,144.209049,33.880153,156.134875,19.571093,57.313402,40.436927,29.613878,67.926108,86.859006,30.419918,23.429518,38.307847,17.694131,55.965334,55.840459,45.198969,79.632641,19.089703,31.415916,48.96223,78.334256
28/04/2011,46.530522,45.913576,71.249175,101.031206,15.487593,94.234425,47.216126,40.409838,17.760273,142.076956,34.016329,156.510621,19.718114,57.147325,40.747979,29.795099,68.065673,87.543291,30.539446,23.722609,38.992589,17.86567,56.384946,56.567059,46.033382,80.674954,18.792071,31.432343,49.205152,77.941601
29/04/2011,46.984088,46.443494,72.364848,103.515731,15.693616,94.780038,47.249406,40.484982,17.630951,142.463742,33.725824,156.327335,20.020805,57.444515,40.552462,29.817197,68.309916,87.52528,30.693125,23.020968,38.874529,17.985746,56.734621,56.764404,46.155264,81.191578,18.903381,31.02989,49.466068,78.512739
02/05/2011,46.467456,46.982875,72.138085,102.582914,15.747361,93.688819,46.750201,40.644669,17.656815,142.737338,33.907387,157.766148,19.813246,57.872812,40.152536,29.932118,68.597777,87.264171,31.000484,22.790048,38.83675,18.028631,56.979392,56.979694,46.764668,81.572247,19.150198,30.849199,49.520052,77.61142
03/05/2011,46.725104,47.219445,72.119947,101.596275,15.595083,91.948065,46.151162,40.456803,17.794759,143.275072,33.907387,158.42599,20.089991,57.916519,40.810189,30.002835,68.85947,87.183141,31.08586,22.92327,38.562855,17.531171,57.442709,57.455125,46.577159,81.436292,19.3583,31.046317,49.897929,76.406691
04/05/2011,46.90894,47.030188,71.512214,99.353928,15.648828,90.657659,45.352438,40.034106,17.475764,142.944888,33.762134,156.363987,20.483092,57.400809,40.436927,29.817197,68.972867,86.615901,31.213927,23.145309,39.096481,17.702708,58.107092,56.997635,46.464655,81.010303,19.302644,30.939543,49.816955,75.683848
05/05/2011,46.530522,46.859857,71.158464,98.116154,15.657785,88.873607,44.819956,40.099858,17.156768,141.897707,33.598725,154.384474,20.578971,56.82392,40.143647,29.481278,68.562884,85.463424,30.949256,22.905509,39.011478,17.488286,57.591319,56.513235,46.483406,80.239899,19.043727,30.487811,49.547043,73.729512
06/05/2011,46.518453,47.503329,71.938531,98.968244,15.729446,89.098774,45.452282,40.447412,17.251605,141.605253,33.580571,155.470711,20.265187,57.051175,40.028115,29.569679,68.650113,86.075679,31.068784,22.976561,38.732857,17.625516,57.058065,56.898961,46.989677,80.856223,19.215533,30.619224,49.502058,73.791979
09/05/2011,46.644584,47.493864,72.237861,100.15221,15.765277,90.146689,46.101241,40.484982,17.303334,140.680705,33.553334,155.664031,19.838093,57.365845,39.957015,29.591777,69.182217,86.426824,31.145623,22.941034,39.153151,17.668402,56.944424,56.863079,47.317819,81.137192,19.324423,30.586373,49.574033,74.229249
10/05/2011,46.89284,47.474938,72.519046,101.237505,15.93547,90.380525,46.500603,41.245838,17.501628,141.888263,33.834762,156.842326,20.073431,57.479479,40.134761,29.764156,69.531139,86.17472,31.393218,22.798929,39.431769,17.891401,57.460196,57.284686,47.355318,81.400037,19.442992,30.857411,49.960908,74.372029
11/05/2011,46.594942,47.153206,72.108721,98.645352,15.926513,88.56183,45.360713,39.000848,17.320577,139.510891,33.798448,156.032243,20.404646,58.187482,39.308248,29.755318,69.356681,86.003647,31.273691,22.523602,39.035092,17.848102,57.626287,56.737494,46.895924,81.137192,19.198593,30.602797,49.965437,72.801492
12/05/2011,46.50637,46.878783,72.409631,97.434479,15.165121,88.994853,45.167936,39.057209,17.363684,134.671213,33.852919,158.554539,20.666132,58.729413,39.183827,30.192895,70.359829,87.021073,31.760341,22.488075,39.941785,18.090579,58.430536,57.275714,46.952178,81.182513,19.341362,30.742425,50.463554,72.738671
13/05/2011,45.691839,46.83147,72.063126,95.371523,15.120332,88.674414,44.346551,39.000848,17.148147,133.454226,33.598725,156.41887,20.404646,58.231188,38.348428,30.135436,70.429608,86.444835,31.657889,22.230511,40.735143,18.116559,58.448023,55.912223,46.830296,80.647765,19.336523,30.602797,50.463554,72.577129
16/05/2011,44.725668,47.380311,70.914199,95.156253,14.869522,88.033542,44.354931,38.446645,17.036068,132.642896,33.571491,155.443095,20.605119,58.012668,38.108472,29.980738,70.77853,85.949627,31.845717,21.821959,40.267626,18.168518,58.51796,56.459412,47.036553,80.557123,19.343782,30.364613,50.77148,72.011728
17/05/2011,45.106766,48.033244,69.920291,91.559533,14.905352,87.632081,43.835277,38.521789,16.889503,132.841003,33.952781,156.952787,20.526673,58.03889,38.934985,30.051456,70.595348,84.509031,31.820104,21.920297,40.088178,18.307077,58.937565,56.12751,46.867799,79.596386,19.503487,30.479599,50.300535,72.1643
18/05/2011,45.607299,48.317131,70.339739,94.402828,14.914309,89.770298,44.665049,38.906913,17.036068,132.869304,34.007248,156.897557,20.814308,58.126296,39.174941,30.188477,71.092559,85.079615,32.084775,22.072273,40.059845,18.341717,58.902597,56.513235,47.449075,79.423235,19.396819,30.463172,49.974495,73.357909
19/05/2011,45.69586,49.036304,71.14216,94.447677,14.923267,90.651769,44.78239,38.869342,17.208497,131.454195,33.943701,157.035633,20.517958,58.030147,39.103842,30.259195,71.973585,85.776986,31.91402,22.099091,40.664307,18.211819,58.972533,56.3428,47.392821,80.289005,19.307119,30.652078,50.246193,73.887411
20/05/2011,44.983308,48.440145,70.686237,93.577645,14.80682,89.517201,44.204067,38.982061,16.915368,127.350387,33.635039,156.639806,20.239038,57.418294,38.330653,30.188477,71.816571,84.735452,31.640813,21.893477,40.163737,17.917381,58.885116,55.840459,46.633413,79.742203,18.965294,30.512453,50.074119,73.205344
23/05/2011,44.873277,48.373906,69.555551,91.389112,14.645584,88.469913,43.24857,38.662689,16.717072,128.152274,33.426239,154.890763,19.925256,57.304659,37.815192,29.830456,71.964861,83.766374,31.50421,21.607405,39.488439,17.830782,58.614121,55.113859,46.089636,78.457211,18.64771,30.266051,50.010723,72.397634
24/05/2011,44.576711,47.843991,68.908142,91.084156,14.573923,89.255376,42.955219,38.596937,16.46705,128.623977,33.181125,154.642226,19.70735,57.496958,37.62856,29.821618,72.086982,83.295424,31.478594,21.589525,39.823726,17.770163,58.579152,54.737105,44.964583,78.028887,18.812562,30.30712,49.612229,72.954058
25/05/2011,45.19265,47.702047,69.592026,92.60895,14.502263,90.110667,43.717939,38.634511,16.570507,128.529645,33.253753,154.421291,19.768363,57.94274,37.56635,29.5741,72.156768,83.947515,31.324915,21.625285,39.285377,17.995321,58.028411,55.1318,44.880204,78.612144,19.091357,29.896455,49.412985,73.55535
26/05/2011,44.953786,47.957543,69.902057,93.452074,14.556008,90.206669,43.558692,38.503006,16.742937,128.548503,32.854306,153.896574,19.611471,57.757594,37.726321,29.481278,71.9038,84.065251,31.060247,22.054393,39.700944,18.099239,57.862321,54.907541,44.720823,78.730616,19.222269,30.068934,49.467323,73.941256
27/05/2011,45.27719,48.383371,70.202961,93.819816,14.744116,90.075756,44.053199,39.000848,16.76018,131.149558,32.68182,154.191155,19.358701,58.868482,38.028487,29.3973,71.728041,84.653944,30.915104,22.134851,39.960675,18.125219,57.871058,55.185623,45.283348,78.675937,19.345909,30.118212,49.539777,74.156643
31/05/2011,46.675451,48.828121,71.15128,94.896147,15.048672,91.559422,44.673428,39.104174,16.932609,133.10743,32.936011,155.507526,19.620188,59.326949,38.428413,29.529898,71.657735,85.47811,31.376142,22.358345,39.880392,18.575536,58.570409,55.687964,45.892753,79.988262,19.651369,30.331759,50.010723,74.910508
01/06/2011,46.364129,47.228906,68.707535,90.8061,14.672455,89.44738,43.223428,37.948803,16.492913,128.794422,32.137124,153.325841,19.175661,58.612806,37.113099,29.5078,71.165606,82.815414,30.949256,21.839839,38.79425,18.229137,58.045899,54.898572,45.330224,76.825919,19.195602,29.789681,49.177511,73.618172
02/06/2011,46.443305,47.399237,69.017566,91.658197,14.556008,88.251727,42.888167,37.629431,16.458428,127.101383,31.855696,152.893184,19.254107,58.612806,36.979793,29.18956,70.963478,82.833525,30.86388,21.652103,38.467171,18.185838,57.704967,54.880631,46.305271,76.816804,19.564094,29.707546,48.498263,72.989957
03/06/2011,46.086357,46.632748,68.242492,90.680529,14.341027,88.146996,42.150597,36.990689,16.225647,127.999924,31.438096,151.935824,18.940323,58.268952,36.944243,28.96414,70.77893,82.145206,30.582134,21.374971,38.092691,18.04728,57.197938,54.880631,45.950646,75.859895,19.183479,29.26403,48.597887,72.855337
